0,1,2,3
単勝,1,770,3
複勝,1 10 3,220 460 130,3 7 1
枠連,1 - 8,6270,20
馬連,1 - 10,10840,27
ワイド,1 - 10 1 - 3 3 - 10,"2,980 440 1,320",28 3 16
馬単,1 → 10,18060,45
三連複,1 - 3 - 10,9560,30
三連単,1 → 10 → 3,94030,232
