0,1,2,3
単勝,6,550,2
複勝,6 12 7,210 230 340,2 3 7
枠連,3 - 6,1280,5
馬連,6 - 12,1930,6
ワイド,6 - 12 6 - 7 7 - 12,"790 980 1,480",6 9 20
馬単,6 → 12,3530,11
三連複,6 - 7 - 12,7560,23
三連単,6 → 12 → 7,32470,85
