0,1,2,3
単勝,10,180,1
複勝,10 6 2,110 150 360,1 2 9
枠連,6 - 8,460,2
馬連,6 - 10,430,1
ワイド,6 - 10 2 - 10 2 - 6,"240 870 1,470",1 10 18
馬単,10 → 6,650,1
三連複,2 - 6 - 10,2930,9
三連単,10 → 6 → 2,7940,19
