0,1,2,3
単勝,1,250,1
複勝,1 12 10,130 170 290,1 3 5
枠連,1 - 7,700,2
馬連,1 - 12,690,2
ワイド,1 - 12 1 - 10 10 - 12,310 640 680,2 4 5
馬単,1 → 12,1120,2
三連複,1 - 10 - 12,1870,2
三連単,1 → 12 → 10,6370,8
