0,1,2,3
単勝,6,900,5
複勝,6 7 14,"290 180 2,660",4 2 16
枠連,3 - 4,1430,6
馬連,6 - 7,1440,3
ワイド,6 - 7 6 - 14 7 - 14,"520 9,610 6,970",2 79 64
馬単,6 → 7,3470,10
三連複,6 - 7 - 14,45330,127
三連単,6 → 7 → 14,238230,663
