0,1,2,3
単勝,8,300,1
複勝,8 7 14,150 250 150,1 5 2
枠連,4 - 4,1860,10
馬連,7 - 8,1730,7
ワイド,7 - 8 8 - 14 7 - 14,660 310 860,7 1 9
馬単,8 → 7,2490,9
三連複,7 - 8 - 14,2320,5
三連単,8 → 7 → 14,10860,23
