0,1,2,3
単勝,5,760,4
複勝,5 8 4,290 950 700,4 11 8
枠連,3 - 4,2840,15
馬連,5 - 8,20470,51
ワイド,5 - 8 4 - 5 4 - 8,"4,670 2,710 13,360",50 31 82
馬単,5 → 8,34140,92
三連複,4 - 5 - 8,129010,237
三連単,5 → 8 → 4,751630,1315
