着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,3,6,ネオザウイナー,牡5,56,松山弘平,1:25.0,,2.7,1,490(+6),[西] 小崎憲
2,1,2,タイセイマスタング,牡4,54,水口優也,1:25.5,3,32.0,10,528(-2),[西] 羽月友彦
3,6,12,プリュム,牝4,52,上村洋行,1:25.5,クビ,13.4,5,446(+6),[西] 羽月友彦
4,6,11,カフェラビリンス,牡6,53,中舘英二,1:25.6,クビ,31.9,9,532(+8),[東] 松山康久
5,4,7,ウォーターサムデイ,牡7,53,菱田裕二,1:25.6,クビ,70.5,13,482(-12),[西] 岡田稲男
6,7,13,アグン,牡4,55,バルジュ,1:25.6,アタマ,6.3,3,538(+2),[西] 友道康夫
7,8,16,クラリスピンク,牝5,52,吉田隼人,1:25.7,クビ,28.1,8,460(+8),[東] 柴崎勇
8,4,8,ベクトル,牡4,54,吉田豊,1:25.7,クビ,39.7,12,542(+14),[西] 松元茂樹
9,5,10,サクラシリアス,牡6,53,勝浦正樹,1:26.0,2,88.4,14,486(-2),[東] 菊沢隆徳
10,7,14,コパノカーン,牡5,57,北村宏司,1:26.3,1.3/4,27.6,7,532(-4),[東] 上原博之
11,2,3,メモリーパーミット,牡6,55,古川吉洋,1:26.5,1.1/4,18.0,6,516(0),[西] 大久保龍
12,3,5,ゴールデンクラウン,牡4,55,大野拓弥,1:26.5,ハナ,7.0,4,508(0),[東] 大竹正博
13,1,1,デュークワンダー,牡7,53,武幸四郎,1:26.6,1/2,230.3,15,520(+18),[西] 庄野靖志
14,5,9,マッシヴリーダー,牡5,54,中井裕二,1:26.7,クビ,36.5,11,484(-2),[西] 大橋勇樹
15,8,15,デルマダイコク,牡4,56,武豊,1:26.9,1,4.3,2,510(-8),[東] 和田正道
16,2,4,メイショウドレイク,牡8,53,小島太一,1:26.9,クビ,315.7,16,512(-4),[東] 小島太
