着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,2,4,サトノプリンシパル,牡3,54,武豊,1:50.6,,4.3,2,532(+2),[西] 矢作芳人
2,6,12,エーシンバリントン,牡5,57,川田将雅,1:50.7,1/2,14.1,7,482(-8),[西] 中尾秀正
3,3,6,インカンテーション,牡3,54,小牧太,1:51.0,2,6.1,3,472(-6),[西] 羽月友彦
4,7,14,コルージャ,セ5,57,国分優作,1:51.2,1.1/4,110.9,11,494(+2),[西] 田島良保
5,8,15,クリノヒマラヤオー,牡3,54,浜中俊,1:51.5,1.3/4,7.2,4,468(+6),[西] 荒川義之
6,5,10,ブロードソード,牡3,54,鮫島良太,1:51.6,3/4,9.3,5,490(-6),[西] 松田国英
7,6,11,シルクターンベリー,牡6,57,武幸四郎,1:51.9,2,82.8,10,498(+6),[西] 松永幹夫
8,3,5,タナトス,牡5,57,高倉稜,1:52.1,3/4,11.5,6,470(+8),[西] 森秀行
9,2,3,チェスナットバロン,牡4,57,福永祐一,1:52.3,1.1/2,2.9,1,566(0),[西] 村山明
10,5,9,コスモアケルナル,牡4,57,幸英明,1:52.3,クビ,35.5,9,478(-4),[西] 田所秀孝
11,4,7,トリノ,牡5,57,岡部誠,1:53.0,4,29.1,8,492(+4),[西] 崎山博樹
12,1,2,フォルクスオーパー,牝7,55,高田潤,1:53.2,1.1/2,332.7,16,488(+4),[西] 木原一良
13,1,1,マーリンシチー,牡7,57,北村友一,1:53.2,ハナ,237.6,14,460(-9),[西] 佐々木晶
14,7,13,エーシンイオマンテ,牡5,57,太宰啓介,1:55.0,大,314.9,15,468(-4),[西] 坂口正則
15,8,16,スペシャルピース,牝5,55,酒井学,1:55.3,2,112.5,12,464(-6),[西] 牧浦充徳
16,4,8,ゴールドブラザー,牡3,54,佐藤友則,1:55.6,1.3/4,217.8,13,450(-7),[地] 鈴木良文
