0,1,2,3
単勝,13,680,2
複勝,13 11 8,200 360 290,2 7 3
枠連,6 - 7,1910,11
馬連,11 - 13,3690,12
ワイド,11 - 13 8 - 13 8 - 11,"1,090 790 1,680",7 3 21
馬単,13 → 11,7260,22
三連複,8 - 11 - 13,8260,18
三連単,13 → 11 → 8,45180,93
