0,1,2,3
単勝,1,3130,5
複勝,1 3 4,800 260 320,5 2 3
枠連,1 - 3,4560,11
馬連,1 - 3,4520,13
ワイド,1 - 3 1 - 4 3 - 4,"950 1,880 450",12 18 4
馬単,1 → 3,13690,29
三連複,1 - 3 - 4,7050,24
三連単,1 → 3 → 4,82380,191
