0,1,2,3
単勝,11,170,1
複勝,11 6 4,110 130 340,1 2 7
枠連,6 - 8,290,1
馬連,6 - 11,380,1
ワイド,6 - 11 4 - 11 4 - 6,"200 890 1,180",1 10 14
馬単,11 → 6,500,1
三連複,4 - 6 - 11,2860,10
三連単,11 → 6 → 4,6680,17
