着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,4,4,トウショウドラフタ,牡2,55,田辺裕信,1:21.6,,2.9,2,460(+4),[東] 萱野浩二
2,5,5,ルグランフリソン,牡2,55,小牧太,1:21.8,1.1/2,2.9,1,464(-4),[西] 中竹和也
3,1,1,フレンチイデアル,牡2,55,丸山元気,1:21.9,クビ,6.0,4,490(+8),[東] 伊藤大士
4,8,10,アッラサルーテ,牝2,54,内田博幸,1:21.9,クビ,4.5,3,466(0),[東] 手塚貴久
5,2,2,トモジャクール,牝2,54,田中勝春,1:22.4,3,62.7,8,430(-4),[東] 栗田徹
6,7,7,スミレ,牝2,54,ベリー,1:22.6,1.1/4,11.1,5,438(-4),[東] 加藤征弘
7,7,8,ポートレイト,牝2,54,大庭和弥,1:22.6,アタマ,54.8,7,416(+2),[東] 高市圭二
8,8,9,ワールドプリンス,牡2,55,今野忠成,1:23.0,2.1/2,84.8,9,472(-3),[地] 小久保智
9,3,3,ジュンゲル,牡2,55,北村宏司,1:23.1,クビ,26.0,6,450(+8),[東] 武井亮
10,6,6,バーバリライオン,牡2,55,石橋脩,1:23.5,2.1/2,201.4,10,476(+28),[東] 根本康広
