着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,7,11,ロードフォワード,牡4,57,川須栄彦,1:36.9,,13.9,6,458(+6),[西] 高野友和
2,4,5,ソルティコメント,牡3,55,柴山雄一,1:36.9,ハナ,3.0,1,450(-6),[東] 藤沢和雄
3,3,3,ラテラス,牝3,53,北村宏司,1:36.9,クビ,4.0,2,462(-16),[東] 高柳瑞樹
4,5,6,キングノヨアケ,牡3,55,石川裕紀,1:37.0,1/2,7.4,4,488(+6),[東] 相沢郁
5,6,9,スマートラファエル,牡6,57,内田博幸,1:37.1,クビ,4.8,3,466(0),[西] 松田国英
6,5,7,ツインキャンドル,牝4,55,嶋田純次,1:37.1,クビ,24.0,8,454(+2),[東] 手塚貴久
7,6,8,ノッキングオン,牡5,57,吉田豊,1:37.4,2,43.6,9,446(+8),[東] 高柳瑞樹
8,4,4,ダノンミシガン,牡4,57,戸崎圭太,1:37.6,1.1/4,9.3,5,490(+8),[東] 久保田貴
9,2,2,ヤンキーソヴリン,セ5,57,大野拓弥,1:37.6,クビ,23.6,7,504(+14),[東] 大江原哲
10,8,12,ロゼッタストーン,牡6,57,黛弘人,1:37.9,1.3/4,59.4,10,464(-2),[西] 矢作芳人
11,7,10,オリアーナ,牝5,55,田中勝春,1:37.9,ハナ,63.6,11,512(+2),[東] 松山将樹
12,8,13,マイネルマルシェ,牡8,57,柴田大知,1:38.3,2.1/2,188.0,13,452(0),[東] 池上昌弘
13,1,1,ディーエスコマンド,牡5,57,三浦皇成,1:38.8,3,82.8,12,492(-2),[東] 藤原辰雄
