着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,15,チャーリーブレイヴ,セ5,57,蛯名正義,1:23.3,,9.9,4,494(-4),[東] 尾関知人
2,3,5,アンズチャン,牝4,55,横山典弘,1:23.3,ハナ,1.9,1,478(+6),[東] 大和田成
3,1,1,ノウレッジ,牡5,57,オールプ,1:23.5,1.1/2,6.2,2,504(-8),[東] 二ノ宮敬
4,2,4,ランドマーキュリー,牡5,57,松岡正海,1:23.7,3/4,13.6,5,526(+4),[西] 安達昭夫
5,4,8,ゲマインシャフト,牡5,57,北村宏司,1:23.8,クビ,8.1,3,504(-2),[東] 伊藤大士
6,1,2,プラントハンター,牡5,57,大野拓弥,1:23.8,アタマ,61.2,11,454(+2),[東] 水野貴広
7,7,13,ドリームコンサート,牡6,57,柴田大知,1:24.0,1.1/2,18.3,7,516(-2),[西] 河内洋
8,5,10,キタサンミカヅキ,牡5,57,武士沢友,1:24.2,1.1/2,19.4,8,528(0),[東] 古賀史生
9,4,7,タマブラックホール,牡6,57,石橋脩,1:24.4,1.1/4,104.4,13,502(-10),[東] 相沢郁
10,6,12,カーバ,牡6,57,村田一誠,1:24.4,ハナ,220.3,16,492(-20),[東] 和田雄二
11,8,16,デルマネコムスメ,牝5,55,津村明秀,1:24.4,クビ,26.4,9,444(+2),[東] 大和田成
12,5,9,ゲンパチメジャー,牡6,57,岩部純二,1:24.5,クビ,197.2,14,498(-8),[東] 萱野浩二
13,2,3,トーセンラーク,牝3,52,江田照男,1:24.7,1,16.3,6,468(-12),[東] 菅原泰夫
14,7,14,メイショウゾンビ,牡6,57,内田博幸,1:24.8,3/4,30.5,10,496(0),[西] 荒川義之
15,6,11,リックムファサ,牡7,57,嘉藤貴行,1:25.0,1,208.4,15,478(0),[東] 清水英克
16,3,6,モンテネオ,牡5,57,田辺裕信,1:25.0,クビ,79.1,12,476(0),[東] 小島茂之
