着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,5,5,サングラス,牡4,57,北村宏司,1:34.0,,11.1,5,500(+6),[西] 谷潔
2,3,3,レッドオリヴィア,牝4,55,戸崎圭太,1:34.0,クビ,2.7,1,430(-4),[西] 平田修
3,6,7,トーセンターキー,牡5,57,ルメール,1:34.2,1.1/4,4.3,3,492(0),[東] 加藤征弘
4,8,11,ヘイジームーン,牝4,55,三浦皇成,1:34.4,1.1/4,2.8,2,490(+4),[東] 戸田博文
5,8,10,コスモミレネール,牝6,55,津村明秀,1:34.4,クビ,48.3,7,444(+2),[東] 高橋義博
6,2,2,クラウンレガーロ,牡5,57,蛯名正義,1:34.5,クビ,19.5,6,470(0),[東] 天間昭一
7,4,4,ベストドリーム,牡4,57,柴田善臣,1:34.6,3/4,9.0,4,460(-2),[東] 谷原義明
8,6,6,マイネルコランダム,牡6,57,柴田大知,1:34.9,2,73.6,8,476(-6),[東] 伊藤大士
9,7,9,プリンセスカママル,牝5,55,内田博幸,1:34.9,アタマ,100.3,9,454(+6),[東] 国枝栄
10,1,1,ザラストロ,牡5,57,江田照男,1:35.0,1/2,105.6,10,480(0),[東] 武藤善則
11,7,8,トーセンワープ,牡5,57,菅原隆一,1:35.9,5,121.8,11,448(+4),[東] 成島英春
