着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,18,オツウ,牝5,54.0,三浦皇成,1:32.9,,22.0,9,490(-2),[西] 須貝尚介
2,7,14,セイクレットレーヴ,牡6,56.0,松岡正海,1:32.9,クビ,33.2,11,474(+4),[東] 田中清隆
3,6,12,バロンドゥフォール,牡5,55.0,田辺裕信,1:32.9,ハナ,7.6,4,486(0),[東] 久保田貴
4,4,8,ゴールドベル,牡6,53.0,四位洋文,1:33.0,3/4,65.5,13,486(+8),[西] 庄野靖志
5,8,16,トーキングドラム,牡5,55.0,福永祐一,1:33.1,クビ,6.8,3,472(-2),[東] 斎藤誠
6,8,17,マカハ,牡6,56.0,内田博幸,1:33.1,アタマ,16.5,8,476(+4),[西] 小崎憲
7,1,2,ダイシンサンダー,牡4,57.0,戸崎圭太,1:33.1,クビ,4.8,2,482(-2),[西] 松田博資
8,5,9,タイセイドリーム,牡5,56.0,田中勝春,1:33.1,ハナ,9.3,6,540(0),[西] 矢作芳人
9,3,6,サトノネプチューン,牡5,55.0,オールプ,1:33.2,3/4,24.1,10,494(-8),[東] 堀宣行
10,4,7,フロアクラフト,牝5,54.0,石橋脩,1:33.3,クビ,14.7,7,506(-4),[西] 西園正都
11,6,11,エンドレスノット,牝6,52.0,武豊,1:33.4,1/2,41.4,12,488(0),[東] 国枝栄
12,1,1,キョウエイバサラ,牡7,53.0,吉田豊,1:33.5,1/2,119.4,16,520(+4),[西] 矢作芳人
13,5,10,テンペル,牡7,53.0,横山典弘,1:33.6,1/2,105.5,15,492(+2),[西] 松永幹夫
14,2,4,ダンスアミーガ,牝4,55.5,ルメール,1:33.7,1/2,4.4,1,470(+4),[西] 中竹和也
15,7,15,ハングリージャック,牡8,54.0,石川裕紀,1:33.8,1/2,274.9,18,502(-2),[東] 加藤征弘
16,3,5,アドマイヤイナズマ,牡5,54.0,丸山元気,1:33.8,ハナ,86.0,14,502(+2),[西] 梅田智之
17,2,3,マーブルカテドラル,牝4,55.0,北村宏司,1:33.8,ハナ,8.6,5,454(+2),[東] 上原博之
18,7,13,カーバ,牡6,54.0,柴田大知,1:33.9,1/2,147.8,17,512(+4),[東] 和田雄二
