着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,6,9,メドウラーク,牡4,57,田中勝春,2:00.2,,4.2,2,502(+4),[西] 橋田満
2,5,7,レッドルーファス,牡5,57,柴田善臣,2:00.4,1.1/4,9.1,4,508(-2),[東] 藤沢和雄
3,3,3,アウォーディー,牡5,57,石橋脩,2:00.4,ハナ,11.8,6,508(0),[西] 松永幹夫
4,5,8,ライズトゥフェイム,牡5,57,石川裕紀,2:00.4,アタマ,64.0,12,486(+2),[東] 加藤征弘
5,7,11,シャドウパーティー,牡6,57,内田博幸,2:00.5,1/2,19.8,7,492(-6),[東] 堀宣行
6,1,1,カナロア,牡6,57,オールプ,2:00.5,クビ,10.1,5,460(0),[西] 中内田充
7,7,12,ラングレー,牡4,57,北村宏司,2:00.5,アタマ,3.1,1,482(-2),[西] 矢作芳人
8,6,10,ロジメジャー,牡6,57,松岡正海,2:00.8,1.3/4,82.2,13,494(0),[東] 古賀慎明
9,4,5,エバーグリーン,牡7,57,横山典弘,2:01.0,1,27.2,9,510(+8),[東] 新開幸一
10,2,2,コスモユッカ,牡6,57,柴田大知,2:01.0,クビ,95.7,14,484(+2),[東] 和田正一
11,4,6,セキショウ,牝5,55,大野拓弥,2:01.1,クビ,23.6,8,508(+4),[東] 杉浦宏昭
12,8,13,シャドウダンサー,牡4,57,戸崎圭太,2:01.1,ハナ,5.0,3,488(-12),[西] 角居勝彦
13,8,14,ケイアイチョウサン,牡5,57,蛯名正義,2:01.1,クビ,48.3,11,450(0),[東] 和田正道
14,3,4,シャイニーガール,牝4,55,江田照男,2:01.3,3/4,47.8,10,484(+2),[西] 湯窪幸雄
