0,1,2,3
単勝,15,270,1
複勝,15 5 3,110 150 190,1 2 4
枠連,3 - 8,450,1
馬連,5 - 15,480,1
ワイド,5 - 15 3 - 15 3 - 5,270 340 510,1 2 4
馬単,15 → 5,900,2
三連複,3 - 5 - 15,1090,1
三連単,15 → 5 → 3,3530,1
