0,1,2,3
単勝,8,520,3
複勝,8 12 2,180 210 140,3 4 1
枠連,5 - 7,700,2
馬連,8 - 12,1830,7
ワイド,8 - 12 2 - 8 2 - 12,690 430 460,8 2 3
馬単,8 → 12,3650,14
三連複,2 - 8 - 12,2180,3
三連単,8 → 12 → 2,13910,28
