0,1,2,3
単勝,2,390,2
複勝,2 8 13,180 300 540,1 5 9
枠連,1 - 4,1350,5
馬連,2 - 8,1690,4
ワイド,2 - 8 2 - 13 8 - 13,"650 1,490 2,890",4 17 35
馬単,2 → 8,2900,7
三連複,2 - 8 - 13,13200,43
三連単,2 → 8 → 13,60230,173
