着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,7,9,カイザーミノル,牡5,57,荻野極,1:20.3,,5.2,2,462(-6),[西] 北出成人
2,7,10,トオヤリトセイト,牡5,57,斎藤新,1:20.4,3/4,7.9,5,490(-2),[西] 松下武士
3,1,1,ムーンチャイム,牝6,55,岩田望来,1:20.9,3,3.4,1,462(-6),[西] 千田輝彦
4,2,2,アリア,牝6,55,柴山雄一,1:20.9,クビ,33.4,9,512(+10),[西] 武幸四郎
5,3,3,ナムラムツゴロー,牡6,57,中井裕二,1:21.1,1.1/4,42.1,10,488(-6),[西] 長谷川浩
6,5,5,カレングロリアーレ,牡5,57,岡田祥嗣,1:21.1,ハナ,6.9,4,452(0),[西] 安田隆行
7,8,11,メイショウラビエ,牝6,55,国分優作,1:21.3,3/4,76.6,11,490(-2),[西] 池添兼雄
8,4,4,ナンヨープランタン,牡6,57,富田暁,1:21.3,ハナ,5.4,3,472(+2),[西] 松永幹夫
9,6,8,アプルーヴァル,牡6,57,三浦皇成,1:21.4,3/4,15.8,7,512(-2),[西] 今野貞一
10,5,6,オールザゴー,牡7,57,川須栄彦,1:21.5,3/4,16.1,8,498(+4),[西] 矢作芳人
11,6,7,ルガーサント,牝4,55,幸英明,1:21.9,2.1/2,8.7,6,432(-4),[西] 西村真幸
12,8,12,ヒルノマリブ,牝4,55,太宰啓介,1:22.3,2.1/2,161.1,12,502(0),[西] 北出成人
