着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,4,4,ヴィゴーレ,牡3,56,田辺裕信,1:46.2,,7.3,4,468(+12),[西] 松永幹夫
2,8,10,タガノディアーナ,牝3,54,和田竜二,1:46.3,クビ,3.6,1,438(+6),[西] 長谷川浩
3,8,9,サウンドウォリアー,牡3,56,幸英明,1:46.4,3/4,32.4,9,490(-8),[西] 高橋康之
4,7,8,ショウナンアレス,牡3,56,松山弘平,1:46.5,1,5.5,3,514(-4),[西] 池添兼雄
5,1,1,トーセンインパルス,牡3,56,北村友一,1:46.8,1.1/2,12.2,7,474(-12),[西] 角居勝彦
6,7,7,ブレーヴジャッカル,牡3,56,福永祐一,1:46.8,1/2,4.5,2,474(0),[西] 高野友和
7,3,3,デルマアシュラ,牡3,56,荻野琢真,1:47.3,3,40.7,10,418(+4),[西] 友道康夫
8,6,6,ナギサ,牝3,54,武豊,1:47.3,ハナ,9.5,6,488(0),[西] 本田優
9,2,2,インフィニタス,牝3,54,岩田康誠,1:47.5,1,12.6,8,450(-6),[西] 清水久詞
10,5,5,モズマンジロウ,牡3,56,団野大成,1:48.9,8,8.4,5,460(0),[西] 小崎憲
