着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,5,5,プログノーシス,牡3,55,川田将雅,1:45.3,,1.2,1,468(-2),[西] 中内田充
2,7,9,フラーズダルム,牝3,53,福永祐一,1:45.8,2.1/2,13.5,4,482(0),[西] 松永昌博
3,4,4,タニノヨセミテ,牝4,55,ルメール,1:46.0,1.1/4,12.2,3,424(+2),[西] 四位洋文
4,3,3,アトミカ,牝6,55,浜中俊,1:46.2,1.1/4,93.8,9,448(+8),[西] 笹田和秀
5,6,6,オールザワールド,牡4,57,横山武史,1:46.4,1.1/2,17.2,6,480(+4),[西] 中竹和也
6,7,8,ハローユニコーン,牝7,55,和田竜二,1:46.5,1/2,146.5,10,472(0),[西] 鮫島一歩
7,6,7,セントウル,牡5,57,松山弘平,1:46.6,クビ,11.4,2,482(+4),[西] 森秀行
8,8,10,ナリタブレード,牡4,57,藤岡康太,1:46.8,1,14.9,5,504(+2),[西] 中尾秀正
9,1,1,ヴィント,牡5,57,竹之下智,1:47.0,1.1/4,193.2,11,538(+10),[西] 千田輝彦
10,2,2,メイショウカミシマ,牡7,57,武豊,1:47.1,1/2,68.7,8,466(0),[西] 石橋守
11,8,11,マルモネオフォース,牝5,55,幸英明,1:47.6,3,40.5,7,530(+18),[西] 木原一良
