着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,10,サトノフェイバー,牡6,56,古川吉洋,1:35.2,,3.6,3,510(+4),[西] 南井克巳
2,5,5,ガゼボ,牡6,54,和田竜二,1:35.3,1/2,8.4,4,550(+4),[西] 石坂公一
3,7,7,レッドガラン,牡6,56,岩田康誠,1:35.3,クビ,2.5,1,516(0),[西] 安田隆行
4,8,9,テーオービクトリー,牝7,52,太宰啓介,1:35.3,クビ,24.2,6,484(+6),[西] 岡田稲男
5,4,4,アルジャンナ,牡4,55,川田将雅,1:35.4,3/4,3.3,2,472(+18),[西] 池江泰寿
6,1,1,メイケイダイハード,牡6,55,酒井学,1:35.5,クビ,12.5,5,554(-2),[西] 中竹和也
7,7,8,マイネルフラップ,牡5,54,国分優作,1:35.7,1.1/4,64.1,7,492(+6),[西] 梅田智之
8,3,3,ソロフレーズ,牡6,53,松若風馬,1:35.7,1/2,159.1,10,494(+12),[東] 栗田徹
9,6,6,ハッピーアワー,牡5,55,柴山雄一,1:36.2,3,68.0,8,452(+12),[西] 武幸四郎
10,2,2,ディープダイバー,牡5,53,幸英明,1:36.8,3.1/2,73.3,9,466(+2),[西] 大久保龍
