着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,4,8,ラーゴム,牡3,54,池添謙一,1:59.8,,6.2,4,514(+2),[西] 斉藤崇史
2,6,12,ボッケリーニ,牡5,57,浜中俊,1:59.8,ハナ,4.2,1,468(+2),[西] 池江泰寿
3,5,10,プレシャスブルー,牡7,55,勝浦正樹,1:59.9,3/4,12.8,5,434(+4),[東] 相沢郁
4,8,15,ファルコニア,牡4,56,岩田望来,2:00.1,1.1/4,4.3,2,466(0),[西] 高野友和
5,2,3,アドマイヤポラリス,牡5,55,岩田康誠,2:00.4,2,23.2,8,488(+8),[西] 友道康夫
6,8,16,ダノンマジェスティ,牡6,55,松山弘平,2:00.5,1/2,4.6,3,492(-10),[西] 音無秀孝
7,2,4,メイショウオーパス,牡6,55,幸英明,2:00.5,クビ,79.4,14,510(+2),[西] 飯田祐史
8,3,5,コスモカレンドゥラ,牡5,54,藤井勘一,2:00.7,1.1/4,29.5,11,464(-4),[東] 田中博康
9,5,9,ベレヌス,牡4,54,西村淳也,2:00.7,クビ,24.6,9,512(+4),[西] 杉山晴紀
10,6,11,アトミックフォース,牡5,55,菱田裕二,2:00.8,クビ,41.2,12,480(-4),[東] 武藤善則
11,7,13,シフルマン,牡5,54,鮫島克駿,2:00.8,クビ,25.5,10,508(+6),[西] 中尾秀正
12,1,2,アールスター,牡6,56,長岡禎仁,2:00.9,クビ,19.7,7,512(+2),[西] 杉山晴紀
13,4,7,マイネルサーパス,牡5,55,団野大成,2:01.0,3/4,86.2,15,478(-8),[東] 高木登
14,7,14,マイネルフラップ,牡5,54,国分優作,2:01.2,1,119.0,16,494(+10),[西] 梅田智之
15,3,6,グレンガリー,セ6,54,松若風馬,2:01.6,2.1/2,69.3,13,438(-4),[東] 萩原清
16,1,1,ウインアグライア,牝3,51,高倉稜,2:02.8,7,19.7,6,462(+6),[東] 和田雄二
