着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,5,8,マカヒキ,牡8,57,藤岡康太,2:24.5,,32.1,9,506(+2),[西] 友道康夫
2,6,9,アリストテレス,牡4,57,Ｍ．デム,2:24.5,ハナ,3.6,1,472(+2),[西] 音無秀孝
3,7,11,キセキ,牡7,57,和田竜二,2:24.6,1/2,7.4,4,506(-2),[西] 辻野泰之
4,6,10,ディアマンミノル,牡4,56,荻野極,2:24.8,1.1/4,40.4,11,458(-6),[西] 本田優
5,8,13,ロードマイウェイ,牡5,56,松山弘平,2:24.8,クビ,43.1,12,476(+2),[西] 杉山晴紀
6,7,12,オセアグレイト,牡5,57,野中悠太,2:24.9,クビ,69.2,14,492(-4),[東] 菊川正達
7,3,3,ステイフーリッシュ,牡6,56,川須栄彦,2:25.1,3/4,8.4,5,466(+2),[西] 矢作芳人
8,8,14,ヒートオンビート,牡4,56,戸崎圭太,2:25.1,クビ,4.0,2,480(+14),[西] 友道康夫
9,5,7,ダンビュライト,セ7,56,松若風馬,2:25.2,クビ,24.7,8,492(0),[西] 音無秀孝
10,4,6,ヒュミドール,セ5,56,幸英明,2:25.3,1/2,13.9,7,458(-10),[東] 小手川準
11,4,5,ムイトオブリガード,牡7,56,藤岡佑介,2:25.5,1.1/2,43.8,13,502(+8),[西] 角田晃一
12,1,1,アイアンバローズ,牡4,56,岩田望来,2:25.7,1,7.1,3,504(+18),[西] 上村洋行
13,3,4,モズベッロ,牡5,56,池添謙一,2:26.7,6,12.5,6,480(-6),[西] 森田直行
14,2,2,ベレヌス,牡4,56,斎藤新,2:27.2,3,38.1,10,508(-4),[西] 杉山晴紀
