着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,1,1,ファルコニア,牡4,56,岩田望来,1:47.2,,4.2,2,466(+10),[西] 高野友和
2,2,2,ヴァンケドミンゴ,牡5,57,酒井学,1:47.2,クビ,40.8,10,476(+10),[西] 藤岡健一
3,6,11,アドマイヤビルゴ,牡4,57,武豊,1:47.3,クビ,3.8,1,434(-2),[西] 友道康夫
4,4,7,レッドガラン,牡6,57,斎藤新,1:47.3,アタマ,9.3,5,514(+2),[西] 安田隆行
5,8,14,エアロロノア,牡4,56,藤岡康太,1:47.4,1/2,5.4,3,496(0),[西] 笹田和秀
6,2,3,ウインイクシード,牡7,57,和田竜二,1:47.4,ハナ,6.1,4,494(-8),[東] 鈴木伸尋
7,6,10,ヴァルコス,牡4,56,吉田隼人,1:47.8,2.1/2,21.7,8,506(+4),[西] 友道康夫
8,7,13,フランツ,牡6,56,松若風馬,1:48.0,1.1/4,30.5,9,446(+6),[西] 音無秀孝
9,5,8,ベステンダンク,牡9,59,角田大和,1:48.2,1.1/4,71.8,11,516(+10),[西] 安達昭夫
10,4,6,マンオブスピリット,セ4,56,団野大成,1:48.2,クビ,114.1,12,488(0),[西] 斉藤崇史
11,5,9,リプレーザ,牡3,54,幸英明,1:48.3,1/2,11.3,6,488(+6),[西] 大根田裕
12,3,5,ドゥオーモ,牡8,57,松田大作,1:48.4,3/4,150.6,13,478(+10),[西] 野中賢二
13,8,15,メイショウエイコウ,牡7,56,太宰啓介,1:48.5,3/4,295.8,15,450(-4),[西] 荒川義之
14,7,12,アフランシール,牝5,54,浜中俊,1:48.6,クビ,170.3,14,492(-8),[東] 尾関知人
15,3,4,ホウオウピースフル,牝4,54,秋山真一,1:50.7,大,13.4,7,498(0),[東] 大竹正博
