着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,15,ミスズグランドオー,牡3,55,松山弘平,1:11.0,,2.9,1.0,488(0),[東] 伊藤圭三
2,2,3,ゼンノアンジュ,牝3,53,岩田望来,1:11.4,2.1/2,5.0,2.0,494(+2),[西] 浅見秀一
3,4,8,ニシノホライゾン,牡4,54,松田大作,1:11.6,1.1/4,27.9,10.0,500(-16),[東] 的場均
4,5,10,ワイドカント,牡4,54,松若風馬,1:11.9,1.1/2,14.4,7.0,514(+2),[西] 西園正都
5,1,2,ゴッドバンブルビー,牝5,53,藤岡佑介,1:11.9,アタマ,6.2,3.0,466(0),[西] 飯田祐史
6,5,9,サンライズセナ,牡6,53,鮫島良太,1:11.9,ハナ,143.1,14.0,486(-6),[西] 平田修
7,7,14,コンセッションズ,牝6,51,高倉稜,1:12.2,1.3/4,179.1,15.0,458(0),[西] 牧浦充徳
8,8,16,メイショウラビエ,牝6,52,川須栄彦,1:12.3,1/2,54.7,13.0,498(+2),[西] 池添兼雄
9,3,6,シャドウハンター,牡5,55,秋山真一,1:12.3,アタマ,33.5,12.0,544(+16),[西] 藤岡健一
10,6,12,タガノプレトリア,牡6,55,太宰啓介,1:12.3,アタマ,24.1,8.0,476(-2),[西] 宮徹
11,4,7,テルモードーサ,牝5,53,酒井学,1:12.4,1/2,30.7,11.0,546(+10),[西] 高橋康之
12,2,4,ラホーヤノキセキ,牡7,56,小沢大仁,1:12.6,3/4,11.3,5.0,500(0),[西] 松永昌博
13,7,13,スカーレットスカイ,牝3,53,浜中俊,1:12.6,クビ,8.8,4.0,474(+2),[西] 岡田稲男
14,3,5,ゴールドラグーン,牡5,54,幸英明,1:12.8,1.1/4,26.8,9.0,508(+4),[西] 斉藤崇史
15,6,11,モズレジーナ,牝5,52,藤岡康太,1:12.9,1/2,14.3,6.0,452(+2),[西] 矢作芳人
除,1,1,フォレブルート,牝5,53,池添謙一,,,---,,452(0),[西] 安田隆行
