着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,11,テーオーロイヤル,牡3,55,菱田裕二,2:24.9,,2.2,1,456(-2),[西] 岡田稲男
2,7,9,ニホンピロスクーロ,セ4,57,高倉稜,2:25.3,2.1/2,12.2,6,502(+12),[西] 服部利之
3,4,4,エドノフェリーチェ,牝4,55,藤岡康太,2:25.6,1.3/4,6.6,4,458(-4),[東] 相沢郁
4,6,7,サウンドバーニング,牡9,57,松若風馬,2:25.8,1,136.1,8,432(-10),[西] 安達昭夫
5,5,5,レティキュール,牝5,55,鮫島克駿,2:25.9,1/2,4.9,2,456(-2),[西] 斉藤崇史
6,2,2,タイセイモナーク,牡5,57,松山弘平,2:26.1,1.1/4,8.0,5,496(+2),[西] 西村真幸
7,7,8,スヴァルナ,牡6,57,岩田望来,2:26.3,1.1/4,16.0,7,516(0),[西] 池江泰寿
8,3,3,エヒト,牡4,57,幸英明,2:26.3,クビ,6.0,3,460(+10),[西] 森秀行
9,8,10,ジョウショームード,牡5,57,国分優作,2:26.8,3,145.0,9,444(-2),[西] 服部利之
10,1,1,エクセレントミスズ,牡8,57,団野大成,2:27.6,5,238.5,10,476(0),[西] 藤沢則雄
11,6,6,ウォーターパルフェ,牡6,57,太宰啓介,2:28.9,8,257.2,11,486(-4),[西] 石橋守
