着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,3,5,ショウナンナデシコ,牝4,52.0,吉田隼人,2:05.0,,5.6,2,480(0),[西] 須貝尚介
2,8,15,グレートタイム,牡6,56.0,岩田望来,2:05.3,1.1/2,6.0,3,484(+8),[西] 藤原英昭
3,4,8,ヒロイックテイル,牡4,56.0,坂井瑠星,2:05.3,アタマ,10.3,5,500(+14),[西] 本田優
4,4,7,ニューモニュメント,牡5,54.0,西村淳也,2:05.3,クビ,15.4,8,500(+2),[西] 小崎憲
5,7,14,アンセッドヴァウ,セ4,54.0,国分恭介,2:06.1,5,12.7,6,468(+2),[西] 中竹和也
6,2,3,ドスハーツ,牡4,54.0,小沢大仁,2:06.1,ハナ,30.0,11,478(+8),[西] 松永昌博
7,3,6,エブリワンブラック,牡4,54.0,浜中俊,2:06.2,1/2,8.1,4,488(+6),[西] 武幸四郎
8,1,1,エクスパートラン,牡6,53.0,藤懸貴志,2:06.3,1/2,83.2,15,470(+6),[西] 小崎憲
9,5,10,ミヤジコクオウ,牡4,55.0,富田暁,2:06.4,1/2,24.1,10,518(+4),[西] 川村禎彦
10,8,16,エイコーン,牡6,55.0,高倉稜,2:06.5,3/4,19.8,9,464(-4),[西] 吉田直弘
11,1,2,ライトウォーリア,牡4,56.0,松若風馬,2:06.6,アタマ,3.6,1,504(-2),[西] 高野友和
12,5,9,ヴェンジェンス,牡8,58.5,幸英明,2:06.7,1.1/4,13.5,7,484(0),[西] 大根田裕
13,6,12,テンザワールド,牡7,53.0,斎藤新,2:07.1,2,73.8,14,442(+2),[西] 大久保龍
14,7,13,メイショウマトイ,牡7,52.0,古川吉洋,2:07.1,クビ,149.9,16,502(+2),[西] 本田優
15,6,11,タマモサンシーロ,牡5,53.0,亀田温心,2:07.5,2.1/2,69.1,13,516(0),[西] 大橋勇樹
16,2,4,シャンパンクーペ,牡5,54.0,中井裕二,2:07.5,アタマ,33.5,12,530(+4),[西] 今野貞一
