着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,2,4,ショウナンナデシコ,牝4,55,藤岡康太,1:52.4,,9.7,3,480(0),[西] 須貝尚介
2,7,13,キタノインディ,牡3,55,小牧太,1:52.5,クビ,77.7,13,476(+10),[西] 吉田直弘
3,8,15,ケイアイロベージ,セ3,55,岩田望来,1:52.5,アタマ,1.6,1,482(0),[西] 野中賢二
4,4,8,アドマイヤメティス,牝4,55,太宰啓介,1:52.9,2.1/2,46.0,10,418(0),[西] 畑端省吾
5,6,11,ブラックアーメット,牡3,55,幸英明,1:53.0,1/2,20.9,7,508(-2),[西] 角田晃一
6,5,9,ナンヨープランタン,牡6,57,和田竜二,1:53.1,クビ,31.0,8,458(-2),[西] 松永幹夫
7,3,6,パキュートハート,牡6,57,長岡禎仁,1:53.2,1/2,101.4,14,536(0),[西] 石橋守
8,1,1,エスト,牝5,55,池添謙一,1:53.4,1.1/4,107.8,15,486(-2),[西] 上村洋行
9,7,14,サンレイファイト,牡5,57,団野大成,1:53.4,クビ,67.5,12,464(-4),[西] 茶木太樹
10,8,16,クリノフラッシュ,牝6,55,和田翼,1:53.4,アタマ,17.1,5,450(-6),[西] 橋田満
11,2,3,ハンメルフェスト,牡4,57,松田大作,1:53.6,1,66.9,11,556(-8),[西] 庄野靖志
12,4,7,ホッコーハナミチ,牡3,55,浜中俊,1:53.6,アタマ,7.6,2,486(+14),[西] 長谷川浩
13,6,12,ロードエクレール,牡3,55,鮫島克駿,1:53.8,1.1/4,10.7,4,468(-2),[東] 斎藤誠
14,5,10,メイショウササユリ,牝7,55,藤岡佑介,1:53.8,ハナ,38.9,9,510(+2),[西] 松永幹夫
15,1,2,スーパーフェイバー,牡3,55,坂井瑠星,1:53.9,1/2,20.2,6,494(+10),[西] 矢作芳人
16,3,5,ギガバッケン,セ6,57,藤井勘一,1:54.1,1.1/2,143.0,16,530(-12),[東] 中川公成
