着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,7,8,ラブリーデイ,牡4,56,シュタル,2:25.2,,3.0,1,482(0),[西] 池江泰寿
2,8,11,プロモントーリオ,牡4,54,田辺裕信,2:25.5,2,11.5,5,492(+4),[東] 萩原清
3,2,2,アドマイヤバラード,牡5,53,北村宏司,2:25.5,クビ,6.9,4,528(0),[西] 友道康夫
4,8,10,ダービーフィズ,牡4,54,田中勝春,2:25.6,クビ,5.5,3,448(-4),[東] 小島太
5,3,3,サトノアポロ,牡6,57,蛯名正義,2:25.9,2,3.3,2,506(+2),[東] 国枝栄
6,6,6,メイショウウズシオ,牡7,54,横山典弘,2:25.9,ハナ,76.9,10,478(-2),[西] 飯田祐史
7,7,9,エクスペディション,牡7,57,内田博幸,2:26.1,1.1/4,17.2,7,450(+2),[西] 石坂正
8,4,4,ミキノバンジョー,牡7,55,柴田大知,2:26.1,クビ,57.9,9,512(-10),[西] 大橋勇樹
9,1,1,コウエイオトメ,牝6,52,三浦皇成,2:26.2,クビ,15.5,6,484(0),[西] 松元茂樹
10,6,7,トップカミング,セ8,52,岩部純二,2:26.2,クビ,192.2,11,458(0),[東] 萱野浩二
11,5,5,マイネルジェイド,牡4,54,松岡正海,2:26.6,2.1/2,26.4,8,450(-4),[東] 和田正道
