着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,6,6,ハギノハイブリッド,牡3,56,三浦皇成,2:20.1,,2.5,1,444(0),[西] 松田国英
2,8,10,フェスティヴイェル,牡3,56,北村宏司,2:20.6,3,37.3,8,492(0),[東] 畠山吉宏
3,1,1,デルカイザー,牡3,56,田中勝春,2:20.6,ハナ,9.0,4,460(-16),[東] 藤沢和雄
4,3,3,オリハルコン,牡3,56,蛯名正義,2:20.8,1,2.9,2,516(-2),[西] 池江泰寿
5,4,4,キネオワールド,牡3,56,内田博幸,2:20.9,1/2,20.6,6,474(-10),[東] 尾関知人
6,7,8,ウインミラグロス,牡3,56,田辺裕信,2:20.9,クビ,42.8,9,456(+2),[東] 黒岩陽一
7,2,2,テスタメント,牡3,56,松岡正海,2:21.2,1.3/4,9.6,5,416(-10),[東] 小島茂之
8,6,7,アンジュデュバン,牝3,54,横山和生,2:21.3,3/4,24.5,7,438(-6),[東] 武市康男
9,8,11,サヴァティアーノ,牡3,56,シュタル,2:21.4,3/4,7.5,3,506(-4),[東] 萩原清
10,5,5,ユニバーサルビーチ,牝3,54,柴田大知,2:23.3,大,134.3,11,496(-2),[東] 加藤和宏
11,7,9,クラウンデピュティ,牡3,56,横山典弘,2:24.4,7,61.0,10,486(-2),[東] 金成貴史
