着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,11,ヴォルシェーブ,牡3,54,内田博幸,2:28.1,,3.2,1,480(-4),[西] 友道康夫
2,6,6,エイダイポイント,牡6,54,岩部純二,2:28.2,1/2,42.3,10,454(-4),[東] 菊沢隆徳
3,5,5,ルミナスレッド,牝5,53,松山弘平,2:28.4,1.1/4,35.7,9,490(-12),[東] 菊川正達
4,7,9,フィルハーマジック,牝6,51,武士沢友,2:28.7,1.3/4,84.0,11,464(+2),[西] 野中賢二
5,7,8,マイネルテンクウ,牡5,54,柴田大知,2:28.7,ハナ,19.5,7,520(+2),[東] 手塚貴久
6,1,1,ブランクヴァース,牡5,55,田辺裕信,2:28.7,ハナ,7.2,4,500(+2),[東] 田中清隆
7,4,4,アナンジュパス,牝5,52,戸崎圭太,2:28.7,アタマ,8.2,5,470(+4),[東] 久保田貴
8,2,2,トーセンワープ,牡4,55,吉田豊,2:28.8,1/2,3.9,2,462(0),[東] 大久保洋
9,6,7,アンバサドゥール,牡5,54,大野拓弥,2:28.8,クビ,30.0,8,458(0),[東] 高市圭二
10,3,3,オリジナルスマイル,セ4,56,蛯名正義,2:28.9,1/2,4.3,3,490(-4),[東] 和田正道
11,8,10,テナシティー,セ5,55,石橋脩,2:29.2,2,17.6,6,464(+2),[東] 高橋祥泰
