着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,3,4,エアハリファ,牡5,57.0,北村宏司,1:34.6,,4.6,2,478(-2),[西] 角居勝彦
2,6,10,ベストウォーリア,牡4,57.5,戸崎圭太,1:34.6,クビ,1.6,1,514(+4),[西] 石坂正
3,4,5,アドマイヤロイヤル,牡7,57.5,内田博幸,1:35.0,2.1/2,8.6,4,524(+13),[西] 橋田満
4,2,2,ツクバコガネオー,セ6,54.0,吉田豊,1:35.2,3/4,25.8,6,526(+4),[東] 尾形充弘
5,6,9,サトノプライマシー,牡5,55.0,石橋脩,1:35.3,3/4,7.8,3,530(+2),[東] 堀宣行
6,5,8,ナイトフッド,牡8,54.0,田中勝春,1:35.3,ハナ,40.3,8,510(-10),[東] 新開幸一
7,8,14,カネトシイナーシャ,牡6,54.0,田中健,1:35.5,1,275.4,14,480(-4),[西] 白井寿昭
8,7,12,クラシカルノヴァ,牡6,55.0,小坂忠士,1:35.5,クビ,147.5,13,478(0),[西] 飯田雄三
9,7,11,アメリカンウィナー,牡5,55.0,蛯名正義,1:35.8,1.3/4,17.7,5,500(-2),[東] 戸田博文
10,3,3,トウショウクラウン,牡6,55.0,宮崎北斗,1:35.8,ハナ,104.6,10,508(-8),[東] 浅野洋一
11,5,7,ボレアス,牡6,54.0,柴田善臣,1:36.1,2,143.5,11,472(+2),[西] 吉田直弘
12,8,13,エンジョイタイム,牡6,53.0,高倉稜,1:36.3,1.1/4,146.8,12,478(0),[西] 宮本博
13,1,1,トウショウカズン,牡7,56.0,田辺裕信,1:36.7,2.1/2,87.0,9,528(0),[西] 今野貞一
14,4,6,ムーンリットレイク,牡6,55.0,大野拓弥,1:38.7,大,30.6,7,462(+2),[東] 加藤征弘
