着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,1,1,ドコフクカゼ,牡4,57,石橋脩,2:10.5,,2.5,1,510(-4),[西] 友道康夫
2,8,16,クラージュドール,牡4,57,ムーア,2:11.3,5,2.9,2,488(0),[西] 池江泰寿
3,7,14,オリオンザジャパン,牡4,57,勝浦正樹,2:11.3,クビ,23.8,7,478(+4),[東] 小西一男
4,8,15,ドレミファドン,牡6,57,吉田豊,2:11.3,ハナ,20.7,6,506(+4),[東] 中川公成
5,5,10,ギャザーロージズ,セ7,57,大野拓弥,2:11.4,クビ,25.1,8,484(0),[東] 斎藤誠
6,5,9,ケイジータイタン,セ4,57,岩部純二,2:11.8,2.1/2,11.3,4,530(+6),[東] 萱野浩二
7,3,6,サンライズスマート,牡5,57,横山典弘,2:12.0,1.1/4,7.0,3,482(0),[西] 音無秀孝
8,7,13,ショウナンアポロン,牡4,57,藤田伸二,2:12.5,3,45.1,11,498(+4),[東] 古賀史生
9,2,3,シンゼンレンジャー,牡5,57,川島信二,2:12.7,1.1/4,171.5,14,488(-6),[西] 飯田祐史
10,4,7,ナリタポセイドン,牡5,57,国分優作,2:12.9,1.1/4,43.4,10,490(-6),[西] 南井克巳
11,1,2,ダノンミル,セ6,57,北村宏司,2:12.9,クビ,19.6,5,464(+10),[西] 藤原英昭
12,6,11,グレイレジェンド,牡6,57,木幡初広,2:13.2,1.3/4,302.0,16,466(+6),[西] 松永幹夫
13,6,12,ディルガ,牝3,53,熊沢重文,2:13.3,クビ,39.5,9,458(-6),[西] 矢作芳人
14,4,8,レジアーネ,セ6,57,的場勇人,2:13.4,1/2,154.6,13,470(+2),[東] 尾関知人
15,2,4,レックスパレード,牡6,57,杉原誠人,2:13.5,3/4,223.1,15,534(0),[西] 森田直行
中,3,5,タナトス,牡6,57,横山和生,,,60.5,12,458(+2),[西] 森秀行
