着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,7,12,ヴォーグトルネード,牡5,54.0,福永祐一,2:11.6,,4.2,2,468(0),[西] 五十嵐忠
2,4,5,ハートビートソング,牡7,57.0,北村宏司,2:11.8,1.1/4,12.7,5,516(+4),[西] 平田修
3,1,1,ナリタシルクロード,牡7,55.0,江田照男,2:11.8,クビ,49.5,12,534(-4),[西] 崎山博樹
4,3,4,クリソライト,牡4,57.0,ウィリア,2:11.9,1/2,7.4,3,492(-2),[西] 音無秀孝
5,8,14,ドコフクカゼ,牡4,55.0,川田将雅,2:12.1,1,2.4,1,508(-4),[西] 友道康夫
6,7,11,ファイヤー,牡6,54.0,横山典弘,2:12.2,3/4,12.7,4,520(0),[西] 本田優
7,6,9,ダブルスター,牡5,55.0,戸崎圭太,2:12.2,クビ,23.5,9,510(+10),[東] 伊藤圭三
8,5,7,クラシカルノヴァ,牡6,55.0,小坂忠士,2:12.3,クビ,193.8,14,478(-8),[西] 飯田雄三
9,8,13,トウショウヘイロー,牡5,54.0,浜中俊,2:12.5,1.1/2,17.8,7,534(0),[西] 庄野靖志
10,2,2,シビルウォー,牡9,58.5,内田博幸,2:12.7,1.1/4,25.0,10,478(+11),[東] 戸田博文
11,5,8,メテオロロジスト,牡7,56.0,武豊,2:12.9,1,37.7,11,518(-2),[西] 池江泰寿
12,4,6,サトノプリンシパル,牡4,55.0,柴田善臣,2:13.1,1.1/2,16.0,6,544(+4),[西] 矢作芳人
13,3,3,グラッツィア,牡6,56.0,四位洋文,2:13.2,3/4,113.5,13,490(0),[西] 角居勝彦
14,6,10,イッシンドウタイ,牡5,55.0,蛯名正義,2:14.8,10,20.5,8,510(+2),[東] 伊藤圭三
