着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,5,7,マカハ,牡5,57,戸崎圭太,1:20.7,,3.2,1,468(+2),[西] 小崎憲
2,4,5,フラムドグロワール,牡4,57,北村宏司,1:20.7,クビ,5.1,3,504(+14),[東] 藤沢和雄
3,6,9,ヴァンフレーシュ,牝4,55,吉田豊,1:20.9,1.1/4,48.0,9,482(+18),[東] 高橋文雅
4,5,6,ジーニマジック,牝4,55,田辺裕信,1:20.9,クビ,20.3,8,472(-4),[東] 小笠倫弘
5,7,10,ガイヤースヴェルト,牡4,57,石橋脩,1:21.0,1/2,3.9,2,492(0),[東] 斎藤誠
6,3,3,マンボネフュー,牡4,57,蛯名正義,1:21.0,アタマ,5.8,4,474(-6),[東] 国枝栄
7,4,4,ミナレット,牝4,55,嘉藤貴行,1:21.1,1/2,14.4,6,474(+8),[東] 大和田成
8,6,8,ボンジュールココロ,牝4,55,田中勝春,1:21.1,ハナ,12.6,5,478(+4),[東] 天間昭一
9,2,2,サクラエール,牡3,54,内田博幸,1:21.2,1/2,14.8,7,464(+4),[西] 羽月友彦
10,1,1,シルバーレイショウ,牡5,57,横山典弘,1:21.2,アタマ,63.4,10,516(-8),[東] 萩原清
11,8,13,レト,牡7,57,西田雄一,1:21.6,2.1/2,202.9,13,476(+4),[東] 本間忍
12,8,12,ラインロバート,牡5,57,江田照男,1:21.9,2,139.8,12,466(+6),[東] 水野貴広
13,7,11,ゴールドカルラ,牝6,55,大野拓弥,1:22.1,1,116.8,11,530(+10),[東] 高木登
