着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,1,2,カチューシャ,牝5,55,三浦皇成,1:24.2,,6.7,5.0,476(-4),[西] 角田晃一
2,1,1,コスタアレグレ,牡4,57,シュタル,1:24.6,2.1/2,9.2,6.0,462(-2),[西] 吉村圭司
3,3,5,デザートオアシス,牡6,57,松岡正海,1:24.9,1.3/4,4.5,1.0,504(-12),[西] 野中賢二
4,4,8,パワースポット,牝6,55,横山典弘,1:25.1,1.1/4,5.9,3.0,468(+8),[東] 菊沢隆徳
5,6,11,マラネロ,セ5,57,北村宏司,1:25.2,3/4,6.5,4.0,544(+12),[西] 安田隆行
6,4,7,コウセイコタロウ,牡5,57,柴田大知,1:25.3,3/4,10.3,7.0,486(+4),[東] 中野栄治
7,3,6,スズヨストラ,牡4,57,杉原誠人,1:25.4,クビ,14.8,8.0,464(0),[東] 松永康利
8,5,9,ディアセルヴィス,牡4,57,武士沢友,1:25.4,クビ,114.6,12.0,476(-4),[東] 高橋裕
9,5,10,ミッキーヘネシー,牡5,57,蛯名正義,1:25.6,1.1/2,5.7,2.0,472(-14),[西] 橋口弘次
10,2,3,フォルテリコルド,牡5,57,内田博幸,1:25.7,クビ,27.3,10.0,540(-2),[東] 古賀史生
11,7,13,エステーラブ,牝7,55,大庭和弥,1:25.7,クビ,88.4,11.0,452(-4),[東] 萱野浩二
12,7,14,ツルオカハチマン,牡5,57,横山和生,1:25.8,1/2,21.6,9.0,510(0),[西] 大久保龍
13,6,12,エスカーダ,牡7,57,梶晃啓,1:25.9,3/4,260.5,13.0,476(+4),[東] 高市圭二
14,8,16,グローリールピナス,牝8,55,原田和真,1:26.0,クビ,448.9,15.0,474(-16),[東] 小桧山悟
15,8,15,ユジェニックブルー,牡7,57,村田一誠,1:27.2,7,266.9,14.0,514(-14),[西] 森秀行
取,2,4,デルマヌラリヒョン,牡4,57,田辺裕信,,,---,,計不,[東] 古賀史生
