着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,3,3,セカンドテーブル,牡2,55,戸崎圭太,1:21.5,,34.4,11,442(-6),[西] 崎山博樹
2,1,1,サフィロス,牡2,55,三浦皇成,1:21.7,1.1/2,6.4,4,468(+2),[東] 手塚貴久
3,7,9,ニシノラッシュ,牡2,55,田辺裕信,1:21.8,1/2,2.7,1,470(0),[東] 田村康仁
4,5,6,オープンザウェイ,牡2,55,勝浦正樹,1:21.9,1/2,11.9,6,458(0),[東] 田村康仁
5,8,12,アポロノシンザン,牡2,55,柴田善臣,1:21.9,クビ,22.4,8,456(0),[東] 堀井雅広
6,2,2,アクティブミノル,牡2,55,松田大作,1:22.1,1.1/4,6.4,3,486(+10),[西] 北出成人
7,4,4,ワキノヒビキ,牡2,55,北村宏司,1:22.2,クビ,5.7,2,482(-4),[西] 清水久詞
8,6,7,マイネルグルマン,牡2,55,柴田大知,1:22.3,3/4,60.9,12,488(0),[東] 中野栄治
9,5,5,コウソクコーナー,牡2,55,内田博幸,1:22.6,1.3/4,22.3,7,490(0),[東] 畠山吉宏
10,7,10,ゴールドペガサス,牡2,55,蛯名正義,1:22.6,クビ,28.6,9,456(-10),[東] 佐藤吉勝
11,8,11,ロンバルディア,牡2,55,田中勝春,1:22.9,1.3/4,8.0,5,468(+2),[東] 畠山吉宏
12,6,8,ウォリアーズソウル,牡2,55,ムーア,1:25.0,大,32.3,10,510(0),[東] 矢野英一
