着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,4,6,アミカブルナンバー,牝5,55,内田博幸,1:21.6,,3.5,1,470(+12),[東] 鈴木康弘
2,7,11,タマモマーブル,セ6,57,武士沢友,1:21.7,3/4,32.3,11,472(-14),[西] 小原伊佐
3,3,4,デンファレ,牝7,55,的場勇人,1:21.7,ハナ,21.6,7,494(+6),[東] 的場均
4,1,1,キッズニゴウハン,牡6,57,田辺裕信,1:21.7,アタマ,23.2,8,492(+2),[東] 牧光二
5,3,3,ハーコット,牡5,57,三浦皇成,1:21.7,アタマ,16.5,5,468(-6),[東] 鹿戸雄一
6,8,13,セイクレットレーヴ,牡5,57,北村宏司,1:21.7,アタマ,3.7,2,470(+4),[東] 田中清隆
7,5,8,ゴーハンティング,牡6,57,戸崎圭太,1:21.8,1/2,34.6,12,518(+14),[東] 堀宣行
8,7,12,ロードガルーダ,牡5,57,岩田康誠,1:21.8,クビ,5.7,3,504(-10),[西] 池江泰寿
9,2,2,サトノヒーロー,牡5,57,ブノワ,1:21.9,1/2,6.0,4,540(+2),[東] 藤沢和雄
10,6,9,ミナレット,牝4,55,津村明秀,1:21.9,クビ,29.3,10,472(+6),[東] 大和田成
11,5,7,ヒラボクインパクト,牡6,57,蛯名正義,1:22.0,1/2,24.2,9,494(+16),[東] 国枝栄
12,4,5,マイネルアダマス,牡5,57,柴田大知,1:22.1,クビ,20.1,6,424(-8),[東] 菅原泰夫
13,6,10,メジロツボネ,牝6,55,横山和生,1:22.1,クビ,131.2,14,456(+6),[東] 高木登
14,8,14,シルクウェッジ,牡7,57,江田照男,1:22.8,4,96.1,13,490(+6),[東] 和田正道
