着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,3,4,ビービートレイター,牡4,55,田辺裕信,2:27.6,,5.6,2,480(-6),[西] 吉村圭司
2,6,10,スーサングレート,牡6,54,横山和生,2:27.6,アタマ,21.0,8,516(+2),[西] 鈴木孝志
3,5,8,アウォーディー,牡4,56,横山典弘,2:27.6,クビ,5.7,3,498(+6),[西] 松永幹夫
4,7,12,ステラウインド,牡5,57,北村宏司,2:27.8,1,5.9,4,466(-12),[東] 尾関知人
5,4,6,レコンダイト,牡4,56,蛯名正義,2:28.0,1.1/2,7.2,5,450(-8),[西] 音無秀孝
6,6,11,アップルジャック,牡6,53,江田照男,2:28.0,アタマ,232.4,15,516(-2),[東] 堀井雅広
7,2,3,シャドウパーティー,牡5,56,戸崎圭太,2:28.0,アタマ,3.6,1,490(-6),[東] 堀宣行
8,8,14,メイショウタマカゼ,牡5,55,大野拓弥,2:28.1,クビ,33.4,11,438(+2),[西] 荒川義之
9,8,15,ヴァーゲンザイル,セ6,56,三浦皇成,2:28.3,1.1/4,32.3,10,452(-2),[東] 田村康仁
10,3,5,シャドウバンガード,牡5,56,田中勝春,2:28.3,アタマ,16.8,7,434(+2),[西] 須貝尚介
11,4,7,ネオブラックダイヤ,牡6,53,柴田善臣,2:28.3,クビ,51.2,12,492(0),[東] 鹿戸雄一
12,2,2,マイネルサンオペラ,牡4,54,柴田大知,2:28.4,クビ,73.2,13,466(-10),[東] 尾関知人
13,7,13,メイショウジンム,牡8,53,吉田豊,2:28.5,3/4,185.6,14,448(-2),[西] 牧浦充徳
14,1,1,トーセンハルカゼ,牡4,54,石橋脩,2:28.6,1/2,27.7,9,486(-2),[東] 鈴木康弘
15,5,9,シャイニーハーツ,牡4,54,内田博幸,2:28.7,1/2,13.8,6,452(-12),[西] 佐々木晶
