着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,4,8,スズカフェラリー,牝5,55,藤岡佑介,1:08.7,,4.0,2,438(+14),[西] 橋田満
2,4,7,タガノカルラ,牡4,57,酒井学,1:08.7,アタマ,13.9,6,442(-2),[西] 本田優
3,8,17,セイウンミツコ,牝5,55,勝浦正樹,1:08.8,3/4,17.4,8,456(+2),[東] 杉浦宏昭
4,5,10,シエルブラン,牝6,55,木幡初也,1:08.8,アタマ,54.7,14,464(-2),[西] 千田輝彦
5,2,4,バカラクイーン,牝4,55,横山武史,1:08.9,3/4,9.6,5,476(-2),[東] 武井亮
6,3,5,グッドレイズ,牡4,57,吉田隼人,1:09.0,クビ,3.8,1,488(-2),[西] 川村禎彦
7,1,2,シルヴェーヌ,牝5,55,黛弘人,1:09.1,1/2,14.7,7,458(-4),[東] 伊藤伸一
8,8,15,メイショウラバンド,牝9,55,斎藤新,1:09.1,ハナ,34.3,12,472(+2),[西] 石橋守
9,1,1,マサノアッレーグラ,牝5,55,菱田裕二,1:09.1,ハナ,8.0,3,496(-6),[東] 大竹正博
10,6,12,ガイセン,牡4,57,丹内祐次,1:09.1,クビ,9.5,4,444(+4),[東] 岩戸孝樹
11,3,6,ファイナライズ,牝4,55,中井裕二,1:09.2,3/4,30.6,11,460(+2),[西] 中内田充
12,6,11,ガビーズドリーム,牡4,57,西村淳也,1:09.3,クビ,27.5,10,462(+2),[東] 中野栄治
13,7,14,タイセイブランシュ,牝4,55,西田雄一,1:09.4,1/2,188.6,17,446(+2),[東] 新開幸一
14,5,9,パールズベスト,牝6,55,鮫島克駿,1:09.7,2,20.2,9,456(+2),[西] 高橋亮
15,7,13,メイショウベルボン,牝6,55,藤田菜七,1:09.7,ハナ,44.7,13,460(+2),[西] 南井克巳
16,2,3,ファタリテ,牡4,57,中谷雄太,1:10.0,1.3/4,112.4,16,444(-2),[西] 大根田裕
17,8,16,マイネルアプラウス,牡4,57,柴田大知,1:10.0,クビ,81.6,15,502(+6),[東] 青木孝文
