着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,3,5,デンコウアンジュ,牝7,56,柴田善臣,2:01.1,,24.6,9,466(-2),[西] 荒川義之
2,3,6,アルメリアブルーム,牝6,53,武豊,2:01.1,クビ,11.9,5,438(-4),[西] 高橋康之
3,2,3,レイホーロマンス,牝7,52,酒井学,2:01.2,クビ,40.4,11,424(-4),[西] 橋田満
4,7,14,フェアリーポルカ,牝4,53,和田竜二,2:01.3,3/4,16.3,6,490(+2),[西] 西村真幸
5,1,2,センテリュオ,牝5,55,ルメール,2:02.0,4,2.9,1,464(0),[西] 高野友和
6,6,11,ウインシャトレーヌ,牝6,53,横山武史,2:02.2,1.1/4,154.7,16,496(+4),[西] 大久保龍
7,4,8,パッシングスルー,牝4,54,池添謙一,2:02.3,クビ,4.4,2,484(+14),[東] 黒岩陽一
8,5,9,リリックドラマ,牝6,53,菱田裕二,2:02.4,3/4,51.7,13,464(0),[西] 岡田稲男
9,8,16,サラキア,牝5,55,川田将雅,2:02.4,ハナ,5.6,3,448(0),[西] 池添学
10,1,1,サヴォワールエメ,牝4,51,荻野琢真,2:02.5,3/4,20.8,7,452(-2),[西] 友道康夫
11,4,7,アロハリリー,牝5,55,北村友一,2:02.8,1.3/4,11.5,4,456(-4),[西] 高野友和
12,8,15,ポンデザール,牝5,54,藤岡康太,2:03.0,1.1/4,26.4,10,500(+16),[東] 堀宣行
13,6,12,カレンシリエージョ,牝5,49,藤田菜七,2:03.7,4,73.4,15,488(-4),[西] 鈴木孝志
14,2,4,モルフェオルフェ,牝5,53,丹内祐次,2:04.1,2,54.6,14,446(-4),[東] 大江原哲
15,7,13,レッドランディーニ,牝5,52,西村淳也,2:04.1,ハナ,23.8,8,444(-6),[西] 石坂正
16,5,10,ランドネ,牝5,53,吉田隼人,2:04.8,4,41.6,12,518(+4),[西] 角居勝彦
