着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,6,12,タマモメイトウ,牡4,54,藤岡康太,1:08.2,,20.2,11,490(+2),[西] 藤岡健一
2,8,16,アダムバローズ,牡6,56,川田将雅,1:08.2,クビ,10.7,5,518(-2),[西] 角田晃一
3,4,7,スカイパッション,牝8,50,酒井学,1:08.5,1.3/4,42.9,14,470(-4),[西] 新谷功一
4,5,10,コウエイダリア,牝6,51,荻野極,1:08.6,クビ,15.5,9,500(0),[西] 新谷功一
5,3,5,ショウナンタイガ,牡4,54,松山弘平,1:08.6,アタマ,17.2,10,480(+2),[西] 池添兼雄
6,8,17,コンパウンダー,牡5,54,秋山真一,1:08.6,アタマ,5.0,2,458(+2),[西] 石橋守
7,2,4,マッスルマサムネ,セ5,52,川又賢治,1:08.7,1/2,49.0,15,484(-4),[西] 池添学
8,1,2,タイセイブレーク,セ6,54,北村友一,1:08.7,ハナ,13.8,7,486(-8),[西] 浜田多実
9,7,14,イオラニ,セ9,52,藤懸貴志,1:08.7,ハナ,33.4,12,486(-2),[西] 石坂公一
10,6,11,ワールドフォーラブ,牝6,53,松若風馬,1:08.7,クビ,8.0,3,476(+6),[西] 音無秀孝
11,3,6,ヤマニンペダラーダ,牡6,54,鮫島克駿,1:08.8,クビ,11.5,6,470(0),[西] 浅見秀一
12,1,1,ラフィングマッチ,牡5,53,太宰啓介,1:08.8,ハナ,34.6,13,498(-4),[西] 北出成人
13,5,9,ビアイ,牝3,51,森裕太朗,1:08.8,アタマ,4.4,1,486(+2),[西] 田所秀孝
14,4,8,クインズチャパラ,牝5,52,浜中俊,1:08.9,クビ,10.7,4,470(+12),[西] 野中賢二
15,7,13,ゲンキチハヤブサ,セ8,53,田中健,1:08.9,クビ,72.4,16,488(+2),[西] 川村禎彦
16,2,3,エムティアン,牝4,52,幸英明,1:09.2,2,14.9,8,448(-6),[西] 鮫島一歩
17,8,15,クラウンルシフェル,牡9,52,小崎綾也,1:09.6,2.1/2,175.2,17,484(-4),[東] 天間昭一
