着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,4,4,バートラムガーデン,牝4,55,津村明秀,1:08.7,,7.2,4,466(+34),[東] 手塚貴久
2,2,2,レッドエレンシア,牝5,54,三浦皇成,1:08.7,クビ,5.6,3,430(0),[東] 鹿戸雄一
3,1,1,メイショウヒデタダ,牡4,56,川島信二,1:08.8,クビ,18.7,8,464(-2),[西] 南井克巳
4,6,8,ゴーイングパワー,牡4,57,松田大作,1:08.8,クビ,7.5,5,474(-2),[西] 岩元市三
5,8,11,ヨドノグレイス,牝4,50,菱田裕二,1:08.8,アタマ,53.2,12,436(+2),[西] 松元茂樹
6,5,6,シゲルシゲザネ,牡6,55,秋山真一,1:08.9,クビ,23.0,9,484(0),[西] 藤沢則雄
7,7,10,マスイデア,牝4,55,吉田隼人,1:09.0,1/2,4.2,2,440(+2),[東] 中野栄治
8,7,9,ゴールドスマイル,牡5,52,丸田恭介,1:09.1,3/4,36.4,11,480(+4),[東] 高市圭二
9,6,7,サクラベル,牝5,53,川須栄彦,1:09.2,1/2,12.9,6,488(+4),[西] 牧浦充徳
10,8,12,クリノタカラチャン,牝3,51,村田一誠,1:09.3,1/2,4.1,1,404(+2),[東] 天間昭一
11,5,5,ベストブルーム,牡6,55,西田雄一,1:09.6,1.3/4,27.8,10,464(0),[東] 岩戸孝樹
12,3,3,ミリオンフレッシュ,牡3,53,藤田伸二,1:09.6,クビ,14.3,7,484(+10),[西] 本田優
