着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,10,マヤノクレド,牡5,57,柴山雄一,1:44.9,,3.2,1,502(-2),[西] 梅内忍
2,6,6,マイネルマルシェ,牡6,57,丹内祐次,1:44.9,アタマ,8.3,4,452(+2),[東] 池上昌弘
3,1,1,キクノグラード,牡4,57,秋山真一,1:45.1,1,31.4,9,490(+4),[西] 野村彰彦
4,3,3,トーセンブリッツ,牡5,57,吉田隼人,1:45.1,ハナ,25.8,8,466(-2),[東] 小笠倫弘
5,5,5,アンティークカラー,牝5,55,岩田康誠,1:45.1,クビ,4.0,3,462(+10),[西] 藤原英昭
6,4,4,アランルース,セ5,57,藤田伸二,1:45.3,1.1/2,24.1,7,452(+4),[東] 本間忍
7,2,2,クローバーリーフ,牝5,55,菱田裕二,1:45.4,クビ,19.7,6,478(-2),[西] 浜田多実
8,8,11,ローレルカンタータ,牡7,57,横山和生,1:45.7,1.3/4,282.6,11,524(-4),[東] 勢司和浩
9,6,7,ディアフォルティス,牡5,57,丸田恭介,1:45.8,3/4,47.6,10,488(0),[東] 宗像義忠
10,7,9,ダイヴァーダウン,牡4,57,松田大作,1:46.0,1.1/2,13.7,5,450(+2),[西] 松永昌博
11,7,8,サンマルデューク,牡4,57,四位洋文,1:47.2,7,3.3,2,504(-2),[東] 小島太
