着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,7,10,グリーンラヴ,牡3,54,秋山真一,2:02.1,,5.1,2,466(0),[西] 中村均
2,5,5,マデイラ,牡4,57,大野拓弥,2:02.1,ハナ,19.6,8,482(-2),[西] 荒川義之
3,8,12,ディーエスタイド,牡3,54,勝浦正樹,2:02.1,クビ,2.5,1,494(+6),[東] 藤原辰雄
4,8,11,プロフェッサー,牡4,57,三浦皇成,2:02.2,1/2,6.2,3,470(+6),[西] 音無秀孝
5,3,3,サングブルー,牡3,54,吉田隼人,2:02.2,アタマ,82.5,12,452(+8),[東] 上原博之
6,2,2,マイネルバランシン,牡3,54,松岡正海,2:02.2,アタマ,30.0,9,486(+2),[東] 清水英克
7,5,6,ジェイケイネオ,牡3,54,丸田恭介,2:02.3,クビ,6.3,4,478(+2),[東] 中川公成
8,1,1,ラプタ,牡3,54,松田大作,2:02.4,1/2,14.3,5,482(-2),[西] 鈴木孝志
9,4,4,ヴァーチュスター,牝5,55,川須栄彦,2:02.4,アタマ,44.0,11,478(-2),[西] 今野貞一
10,6,7,ニホンピロバロン,牡3,54,柴山雄一,2:02.4,ハナ,14.5,6,476(+6),[西] 田所秀孝
11,7,9,キクタロウ,牡4,57,菱田裕二,2:02.5,1/2,17.3,7,452(+10),[西] 牧田和弥
12,6,8,アドマイヤライン,牡3,54,丸山元気,2:05.1,大,35.4,10,436(-4),[西] 松田博資
