着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,7,8,ヤマイチパートナー,牡3,54,武豊,2:01.6,,3.3,1,494(+4),[西] 鹿戸明
2,4,4,アルティスト,牡6,57,四位洋文,2:01.6,ハナ,3.7,2,486(-2),[東] 中野栄治
3,6,6,メイショウテッサイ,牡5,57,吉田隼人,2:01.6,ハナ,4.9,3,506(+6),[西] 西橋豊治
4,1,1,マイネルアルティマ,牡4,57,丹内祐次,2:02.0,2.1/2,15.4,8,476(+2),[西] 西園正都
5,8,10,ブリリアントダンス,牡3,54,木幡初広,2:02.1,1/2,15.0,7,486(+4),[東] 栗田徹
6,2,2,ピタゴラスコンマ,牡4,57,大野拓弥,2:02.1,クビ,9.6,5,522(+4),[東] 萩原清
7,6,7,コスモユウチャン,牡4,57,三浦皇成,2:02.1,ハナ,12.0,6,466(0),[東] 清水美波
8,7,9,サトノレオパード,セ4,57,藤田伸二,2:02.3,1.1/4,9.5,4,494(-24),[東] 藤沢和雄
9,8,11,アグネスローザ,牝4,55,丸山元気,2:02.3,ハナ,187.7,10,430(0),[西] 小崎憲
10,3,3,チャームドライフ,牡6,57,菱田裕二,2:02.3,ハナ,211.1,11,466(-2),[西] 柴田光陽
11,5,5,ネヴァーハーツ,牝4,55,岩田康誠,2:04.1,大,22.1,9,474(+10),[西] 野中賢二
