着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,3,3,ケビンドゥ,牡4,57,菱田裕二,0:58.1,,2.6,1,472(-4),[東] 伊藤大士
2,7,10,ドナリサ,牝5,55,勝浦正樹,0:58.4,2,17.9,7,474(0),[東] 高木登
3,8,11,ヴェアリアスムーン,牡4,57,丸山元気,0:58.5,1/2,4.0,2,488(-6),[西] 田島良保
4,7,9,マスターエクレール,牝4,55,津村明秀,0:58.7,1.1/4,14.5,6,512(-4),[東] 牧光二
5,1,1,ジャガーバローズ,牡3,54,吉田隼人,0:58.8,1/2,5.3,3,492(0),[東] 牧光二
6,5,6,ゴーイングパワー,牡4,57,松田大作,0:58.8,ハナ,8.4,4,478(-2),[西] 岩元市三
7,5,5,コーリンギデオン,牡4,57,横山和生,0:59.0,3/4,29.1,9,450(-12),[東] 小野次郎
8,8,12,キンショーユウジャ,牡5,57,柴山雄一,0:59.1,1/2,28.7,8,492(-13),[東] 田島俊明
9,6,7,スイングエンジン,牡7,57,福永祐一,0:59.1,クビ,9.9,5,474(-6),[西] 森秀行
10,6,8,デュークワンダー,牡7,57,池添謙一,0:59.6,3,107.4,10,510(-10),[西] 庄野靖志
11,2,2,ロックドクトリン,牝5,55,三浦皇成,1:00.9,8,147.4,11,482(+12),[東] 尾関知人
12,4,4,スレイプニル,牝6,55,小林徹弥,1:01.6,4,363.1,12,502(+36),[東] 高市圭二
