着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,6,9,ファインチョイス,牝4,55.0,岩田康誠,1:08.1,,2.4,1,460(0),[西] 領家政蔵
2,2,2,アットウィル,牡3,53.0,三浦皇成,1:08.3,1.1/2,5.3,2,488(+6),[西] 領家政蔵
3,4,6,ニシノビークイック,牡4,57.5,丹内祐次,1:08.6,2,10.1,3,482(-2),[西] 河内洋
4,5,7,セイクレットレーヴ,牡4,57.5,丸山元気,1:08.6,ハナ,11.1,5,464(-6),[東] 田中清隆
5,4,5,バートラムガーデン,牝4,54.0,津村明秀,1:08.6,ハナ,15.1,8,454(-12),[東] 手塚貴久
6,7,11,ブルームーンピサ,牝6,54.0,四位洋文,1:08.7,クビ,16.6,9,486(+12),[東] 鹿戸雄一
7,5,8,エクセルシオール,牡4,57.5,大野拓弥,1:08.7,アタマ,14.1,7,492(-2),[東] 池上昌弘
8,3,4,ビスカヤ,牝7,52.0,荻野琢真,1:08.9,1,86.3,14,434(+12),[西] 木原一良
9,8,13,クレバーサンデー,牡6,55.0,松田大作,1:08.9,アタマ,70.9,13,478(-6),[西] 崎山博樹
10,6,10,ダンスファンタジア,牝5,55.0,北村宏司,1:08.9,クビ,10.3,4,478(+2),[東] 藤沢和雄
11,7,12,エスカーダ,牡6,53.0,小林徹弥,1:09.0,1/2,67.9,12,472(-2),[東] 高市圭二
12,1,1,セレスマジェスティ,セ6,54.0,丸田恭介,1:09.1,3/4,49.0,11,478(-6),[東] 菊川正達
12,8,14,キョウエイバサラ,牡5,55.0,川須栄彦,1:09.1,同着,13.1,6,514(-4),[西] 矢作芳人
14,3,3,ホクセツダンス,牝5,54.0,藤田伸二,1:09.2,3/4,33.4,10,454(+8),[西] 宮本博
