着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,4,4,スーパームーン,牡4,57,北村宏司,2:03.4,,3.8,2,516(+8),[東] 藤沢和雄
2,7,10,ダノンジェラート,牡4,57,三浦皇成,2:03.5,1/2,1.6,1,480(-6),[東] 萩原清
3,2,2,ゼロス,牡4,57,丸山元気,2:03.6,1/2,6.5,3,504(-4),[西] 領家政蔵
4,1,1,メジロマリアン,牝7,55,黛弘人,2:03.8,1.1/2,138.7,8,492(-2),[東] 高木登
5,5,6,コモノドラゴン,牡5,57,川須栄彦,2:03.8,ハナ,14.5,4,490(+8),[西] 加藤敬二
6,3,3,ダブルオーセブン,牡5,57,木幡初広,2:03.9,3/4,65.1,7,484(-4),[東] 古賀史生
7,8,11,コスモバタフライ,牝5,55,丹内祐次,2:04.1,1.1/4,18.6,5,484(+2),[東] 畠山重則
8,7,9,アールシネマスタア,セ5,57,田中博康,2:04.3,1.1/4,178.4,10,494(+2),[東] 鹿戸雄一
9,5,5,スズカゲイル,牡8,57,丸田恭介,2:04.4,クビ,258.8,12,424(+6),[東] 柄崎孝
10,6,7,キタサンパイロット,牡4,57,松田大作,2:04.6,1.1/2,26.7,6,466(-4),[西] 清水久詞
11,6,8,シャイニーダンディ,牡5,57,古川吉洋,2:04.6,クビ,165.6,9,472(+2),[西] 湯窪幸雄
12,8,12,ニチリンローレル,牡5,57,村田一誠,2:04.8,1.1/4,219.3,11,510(+6),[東] 柴田政人
