着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,1,1,ショウナンマハ,牝5,53,秋山真一,1:12.8,,6.8,4,464(0),[西] 須貝尚介
2,3,3,ヤマニンプチガトー,牝4,54,藤田伸二,1:13.0,1.1/4,4.4,2,472(-4),[西] 木原一良
3,7,10,ゴーイングパワー,牡4,57,川須栄彦,1:13.1,1/2,9.6,5,476(-2),[西] 岩元市三
4,5,7,ワキノブレイブ,牡3,54,四位洋文,1:13.1,ハナ,2.8,1,480(+6),[西] 清水久詞
5,4,4,レッドガルシア,牡4,56,松田大作,1:13.3,1.1/4,5.5,3,504(-2),[東] 大久保洋
6,4,5,ニコールバローズ,牝4,52,菱田裕二,1:13.4,1/2,18.6,7,444(-2),[西] 角田晃一
7,7,11,サクラベル,牝5,53,勝浦正樹,1:13.7,2,13.8,6,486(-6),[西] 牧浦充徳
8,6,9,ミッキーオリーブ,牝6,51,丸山元気,1:13.7,ハナ,43.8,10,496(-2),[東] 萩原清
9,6,8,ハンターワディ,牡6,53,川島信二,1:13.9,1.1/2,81.2,12,482(0),[西] 佐々木晶
10,5,6,ニシノマナザシ,牡6,53,吉田隼人,1:14.3,2.1/2,40.1,8,508(+6),[東] 尾形和幸
11,8,12,エクレウス,牡8,52,古川吉洋,1:14.4,3/4,119.4,13,490(-2),[東] 星野忍
12,8,13,ジョージジョージ,牡3,52,上村洋行,1:14.5,3/4,64.3,11,438(-6),[東] 高橋義博
13,2,2,デコルテ,牝6,53,田中博康,1:15.5,6,42.1,9,470(-14),[東] 小桧山悟
