着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,10,ゼロス,牡4,57,丸山元気,2:01.7,,1.9,1.0,502(-2),[西] 領家政蔵
2,5,5,アイスフォーリス,牝4,55,岩田康誠,2:02.0,1.3/4,5.3,3.0,466(-6),[東] 相沢郁
3,6,6,ニシノテキーラ,牝5,55,丸田恭介,2:02.2,1.1/2,8.0,4.0,474(-2),[西] 浅見秀一
4,7,7,ロードエフォール,牡5,57,三浦皇成,2:02.3,クビ,13.0,5.0,482(-6),[東] 菊川正達
5,1,1,ギムレットアイ,牡8,57,勝浦正樹,2:02.4,1/2,140.0,8.0,460(-10),[東] 土田稔
6,2,2,ショウナンカミング,牡5,57,松田大作,2:02.5,3/4,14.7,6.0,472(0),[西] 須貝尚介
7,3,3,タニノシュヴァリエ,牡4,57,菱田裕二,2:02.6,3/4,4.5,2.0,488(0),[西] 岡田稲男
8,8,9,メジロマリアン,牝7,55,黛弘人,2:02.6,アタマ,23.0,7.0,494(+2),[東] 高木登
9,7,8,シャイニーダンディ,牡5,57,古川吉洋,2:04.3,大,154.2,9.0,474(0),[西] 湯窪幸雄
取,4,4,グリーンラヴ,牡3,54,秋山真一,,,---,,計不,[西] 中村均
