着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,5,7,ロイヤルクレスト,牡5,57,古川吉洋,1:42.0,,9.6,6,516(+4),[東] 鈴木伸尋
2,6,8,ワイルドフラッパー,牝4,55,藤田伸二,1:42.6,3.1/2,9.9,7,518(+12),[西] 松田国英
3,2,2,ナリタハリケーン,牡4,57,吉田隼人,1:42.8,1.1/4,8.7,5,480(-4),[西] 中尾秀正
4,4,4,マイネルバウンス,牡4,57,丹内祐次,1:42.8,アタマ,4.3,1,492(0),[東] 清水美波
5,8,13,マイネルマルシェ,牡6,57,柴田大知,1:42.9,1/2,7.1,4,448(-4),[東] 池上昌弘
6,7,10,バイオレットアロー,牡3,54,菱田裕二,1:43.0,1/2,29.5,11,452(-2),[西] 藤岡範士
7,5,6,ケイティーズハート,牝4,55,丸田恭介,1:43.1,1/2,5.0,2,472(-2),[西] 宮本博
8,8,12,サンライズスマート,牡4,57,松田大作,1:43.2,3/4,19.1,9,476(0),[西] 音無秀孝
9,3,3,キクノグラード,牡4,57,秋山真一,1:43.4,3/4,17.5,8,488(-2),[西] 野村彰彦
10,4,5,ピュアダイヤモンド,牝4,55,黛弘人,1:44.1,4,51.6,12,470(0),[東] 戸田博文
11,1,1,サンライズサルーテ,牡5,57,三浦皇成,1:44.3,1.1/4,21.0,10,448(0),[西] 河内洋
12,7,11,ネオエピック,牡6,57,佐々木国,1:44.6,1.3/4,239.0,13,450(+16),[西] 田所秀孝
13,6,9,イッシンドウタイ,牡4,57,四位洋文,1:45.7,7,6.7,3,500(+8),[東] 伊藤圭三
