着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,1,1,レッドリヴェール,牝2,54,岩田康誠,1:59.7,,5.1,2,426(+2),[西] 須貝尚介
2,4,6,マイネグレヴィル,牝2,54,柴田大知,1:59.7,クビ,6.8,4,458(0),[東] 和田正道
3,3,4,ハイアーレート,牡2,54,吉田豊,2:00.9,7,13.1,6,484(-4),[東] 大久保洋
4,2,2,ピオネロ,牡2,54,蛯名正義,2:02.0,7,15.0,7,478(+14),[西] 松永幹夫
5,6,10,マイネルフロスト,牡2,54,三浦皇成,2:03.1,7,3.0,1,474(-4),[東] 高木登
6,7,11,マラムデール,牝2,54,戸崎圭太,2:03.5,2.1/2,16.9,8,444(+8),[西] 松田国英
7,4,5,メイショウスミトモ,牡2,54,古川吉洋,2:03.8,1.3/4,50.6,11,476(0),[西] 南井克巳
8,8,13,トーセンシルエット,牝2,54,江田照男,2:04.1,2,35.4,10,442(+6),[東] 菅原泰夫
9,5,8,オールステイ,牡2,54,吉田隼人,2:04.4,1.3/4,5.6,3,464(-8),[西] 矢作芳人
10,7,12,ダンツキャノン,牡2,54,川須栄彦,2:05.7,8,272.3,14,510(+4),[西] 谷潔
11,5,7,サングラス,牡2,54,田中博康,2:07.2,9,77.2,13,486(0),[西] 谷潔
12,8,14,クリノコマチ,牝2,54,伴啓太,2:07.8,3.1/2,69.3,12,452(+6),[東] 伊藤伸一
13,6,9,ロードフォワード,牡2,54,藤田伸二,2:07.8,ハナ,25.2,9,430(-4),[西] 高野友和
14,3,3,バウンスシャッセ,牝2,54,四位洋文,2:09.2,9,11.8,5,512(+4),[東] 藤沢和雄
