着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,2,2,セイカプレスト,牡7,55,津村明秀,2:41.5,,52.5,8,464(-4),[東] 相沢郁
2,8,9,ロードオブザリング,牡6,56,藤田伸二,2:41.5,クビ,24.5,7,498(-6),[西] 笹田和秀
3,6,6,リリエンタール,牡6,55,柴山雄一,2:41.6,1/2,20.3,5,440(-4),[東] 藤沢和雄
4,8,10,ユニバーサルバンク,牡5,56,四位洋文,2:41.6,クビ,5.8,3,466(+4),[西] 松田博資
5,1,1,サイモントルナーレ,牡7,55,吉田隼人,2:42.3,4,127.7,10,460(+8),[東] 田中清隆
6,7,8,モズ,牡6,55,川須栄彦,2:42.5,1.1/4,15.4,4,472(+2),[西] 矢作芳人
7,4,4,グラスゴッド,牡9,55,荻野琢真,2:42.8,2,115.0,9,476(+2),[東] 大江原哲
8,7,7,カレンミロティック,セ5,56,池添謙一,2:43.1,1.3/4,1.7,1,454(+10),[西] 平田修
9,3,3,コスモラピュタ,牡6,56,丹内祐次,2:45.2,大,23.0,6,484(+4),[東] 高橋祥泰
10,5,5,スマートロビン,牡5,56,福永祐一,2:46.7,9,3.7,2,542(-6),[西] 松田国英
