着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,7,13,ドリームヒーロー,牡6,54,松田大作,2:03.5,,77.1,13,444(-2),[西] 鮫島一歩
2,3,6,サクラボールド,牡6,55,岩田康誠,2:03.5,クビ,4.5,2,474(+2),[東] 菊沢隆徳
3,6,12,スマートリバティー,牡5,54,柴田善臣,2:04.0,3,11.2,6,456(+4),[西] 宮徹
4,1,1,ツルミプラチナム,牡6,54,柴山雄一,2:04.2,1.1/2,106.4,14,474(-4),[西] 田中章博
5,1,2,オマワリサン,牡5,54,藤田伸二,2:04.3,クビ,9.3,4,520(0),[東] 本間忍
6,3,5,ヤマニンリップル,牝5,53,三浦皇成,2:04.5,1.1/4,17.3,9,480(+2),[東] 栗田博憲
7,2,3,ポケッタブルゲーム,セ8,54,丸田恭介,2:04.5,ハナ,24.6,10,458(-10),[東] 宗像義忠
8,7,14,ゼロス,牡4,56,丸山元気,2:04.6,クビ,16.5,8,500(-4),[西] 領家政蔵
9,5,10,アーデント,牡4,56,四位洋文,2:04.9,1.3/4,9.9,5,468(0),[東] 加藤征弘
10,4,7,アナバティック,牡6,56,津村明秀,2:05.1,1.1/2,72.0,12,496(+2),[西] 友道康夫
11,6,11,ウインプリメーラ,牝3,52,柴田大知,2:05.4,1.3/4,15.6,7,440(+10),[西] 大久保龍
12,2,4,ミカエルビスティー,牡6,54,川須栄彦,2:05.8,2.1/2,109.7,15,484(-8),[東] 伊藤大士
13,8,15,スーパームーン,牡4,56,内田博幸,2:05.9,3/4,3.7,1,506(-10),[東] 藤沢和雄
14,4,8,テーオーケンジャ,牡6,54,古川吉洋,2:06.1,1.1/4,39.4,11,498(-4),[西] 梅田智之
15,5,9,トラストワン,牡5,55,吉田隼人,2:06.4,1.3/4,5.8,3,504(+2),[西] 庄野靖志
16,8,16,エクセリオン,牡6,53,黛弘人,2:06.6,1.1/4,451.6,16,474(-2),[東] 栗田博憲
