着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,3,3,マウイノカオイ,牡3,54,三浦皇成,1:53.1,,7.4,4,484(+6),[西] 村山明
2,6,7,ウィザーズポケット,牡4,57,四位洋文,1:53.1,アタマ,4.8,2,456(+2),[西] 昆貢
3,1,1,マルカファイン,牡4,57,松田大作,1:53.1,ハナ,2.6,1,508(+4),[西] 松永昌博
4,5,5,スマートルピナス,牝3,52,丸山元気,1:53.4,1.3/4,16.3,7,448(+4),[東] 小桧山悟
5,7,9,マイネルアルティマ,牡4,57,丹内祐次,1:54.1,4,5.4,3,474(-4),[西] 西園正都
6,2,2,オリバーバローズ,牡3,54,津村明秀,1:54.9,5,82.1,12,488(+2),[東] 尾形和幸
7,4,4,ショウナンバーキン,牝3,52,岩田康誠,1:55.0,1/2,8.9,5,472(0),[西] 中村均
8,8,11,メジロミドウ,牝5,55,黛弘人,1:55.3,1.3/4,31.3,8,446(-4),[東] 萱野浩二
9,6,8,ウアジェト,牝5,55,秋山真一,1:55.5,1.1/2,58.5,10,492(+6),[西] 清水出美
10,8,12,フローズンムーン,牝3,52,柴山雄一,1:55.9,2.1/2,15.7,6,472(-8),[東] 小島太
11,7,10,ホッコーゼニト,牡4,57,勝浦正樹,1:55.9,ハナ,62.1,11,460(-14),[西] 西浦勝一
12,5,6,ヒカルペガサス,牡3,54,福永祐一,2:12.7,大,38.0,9,472(0),[東] 戸田博文
