着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,5,7,サンビスタ,牝4,55,岩田康誠,1:44.0,,2.7,1,470(-4),[西] 角居勝彦
2,6,9,カチューシャ,牝4,55,秋山真一,1:44.0,クビ,3.3,2,472(0),[西] 角田晃一
3,3,3,マイネルバウンス,牡4,57,丹内祐次,1:44.3,2,27.2,7,494(+6),[東] 清水美波
4,5,6,ドリームザネクスト,牡6,57,丸山元気,1:44.4,1/2,24.7,6,492(-6),[東] 根本康広
5,8,12,スズカヴィグラス,牡4,57,内田博幸,1:44.6,1.1/4,6.3,3,490(0),[東] 伊藤圭三
6,7,11,エーペックス,牡4,57,柴山雄一,1:44.6,ハナ,42.3,9,504(-2),[東] 畠山吉宏
7,2,2,コスモイーチタイム,牡5,57,黛弘人,1:44.7,1/2,153.7,11,452(0),[東] 黒岩陽一
8,4,4,スターバリオン,牡4,57,川田将雅,1:44.8,3/4,6.4,4,498(+4),[西] 藤岡健一
9,7,10,ニシノゲイナー,牡5,57,丸田恭介,1:44.9,1/2,51.0,10,462(-6),[東] 武藤善則
10,4,5,ラヴィアンクレール,牡5,57,津村明秀,1:44.9,クビ,10.0,5,462(+4),[東] 鈴木伸尋
11,1,1,コスモイフリート,牡6,57,戸崎圭太,1:45.8,5,38.3,8,518(+2),[東] 田中清隆
12,6,8,ハピネスハンター,牡5,57,松田大作,1:46.4,3.1/2,269.0,12,498(+10),[東] 本間忍
13,8,13,ネオライディーン,牡7,57,三浦皇成,1:46.6,1.1/2,330.3,13,454(-2),[西] 田所秀孝
