着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,2,2,サイモントルナーレ,牡7,50,横山和生,2:54.7,,34.1,11,460(0),[東] 田中清隆
2,4,5,トラストワン,牡5,52,岩田康誠,2:54.9,1.1/4,23.3,10,492(-12),[西] 庄野靖志
3,4,4,メイショウウズシオ,牡6,55,四位洋文,2:55.0,1/2,5.2,3,476(+2),[西] 飯田明弘
4,1,1,コスモラピュタ,牡6,53,丹内祐次,2:55.4,2.1/2,14.2,8,478(-6),[東] 高橋祥泰
5,6,9,モズ,牡6,53,丸田恭介,2:55.6,1.1/2,11.3,7,472(0),[西] 矢作芳人
6,6,8,セイカプレスト,牡7,54,津村明秀,2:56.5,5,10.1,6,472(+8),[東] 相沢郁
7,5,7,コスモロビン,牡5,56,柴田大知,2:56.6,1/2,4.8,2,542(+6),[東] 清水英克
8,5,6,リリエンタール,牡6,52,古川吉洋,2:56.9,1.3/4,4.3,1,434(-6),[東] 藤沢和雄
9,7,11,イケドラゴン,牡8,48,竹之下智,3:00.8,大,49.1,12,530(-2),[東] 石毛善彦
10,8,12,ロードオブザリング,牡6,54,藤田伸二,3:01.2,2.1/2,9.9,5,492(-6),[西] 笹田和秀
11,8,13,グラスゴッド,牡9,51,荻野琢真,3:01.4,3/4,63.9,13,482(+6),[東] 大江原哲
12,7,10,サトノタイガー,牡5,54,勝浦正樹,3:05.0,大,19.5,9,470(-6),[東] 的場均
中,3,3,レッドシュナイト,牡5,51,吉田隼人,,,9.5,4,478(+2),[東] 尾関知人
