着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,6,7,セイクリッドゲイズ,牡3,55,斎藤新,1:49.6,,21.9,8,500(+10),[西] 佐々木晶
2,8,10,レプンカムイ,牡3,55,鮫島克駿,1:49.8,1.1/4,1.6,1,482(0),[西] 橋口慎介
3,7,9,ルドンカズマ,牡4,57,亀田温心,1:50.3,3,56.7,11,496(+4),[西] 杉山晴紀
4,4,4,ゴールドフレーム,セ5,57,横山和生,1:50.7,2.1/2,17.6,6,480(+6),[東] 新開幸一
5,6,6,テイエムホイッスル,牡4,57,中井裕二,1:50.9,1.1/2,46.3,10,486(-2),[西] 飯田雄三
6,3,3,オーヴァーネクサス,牡4,57,富田暁,1:51.6,4,7.0,2,500(0),[西] 松下武士
7,1,1,スギノマジェスティ,牡3,55,内田博幸,1:51.6,アタマ,9.1,3,466(+10),[西] 上村洋行
8,5,5,リリーミニスター,セ4,57,宮崎北斗,1:51.8,1.1/4,21.1,7,468(-2),[西] 池添兼雄
9,7,8,ジーマックス,牡4,57,柴田善臣,1:52.1,2,39.7,9,530(+6),[東] 中舘英二
10,8,11,ウエストンバート,牡3,55,泉谷楓真,1:52.5,2.1/2,12.4,5,526(+4),[西] 吉岡辰弥
11,2,2,ロードシュトローム,牡3,55,西村淳也,1:53.7,7,11.9,4,502(+14),[西] 清水久詞
