着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,1,1,マイネルウィルトス,牡5,54,丹内祐次,2:03.7,,11.8,5,476(+2),[西] 宮徹
2,2,4,プレシャスブルー,牡7,54,勝浦正樹,2:05.5,大,30.4,11,436(+10),[東] 相沢郁
3,3,5,サトノクロニクル,牡7,56,藤井勘一,2:05.6,1/2,16.4,7,472(+4),[西] 池江泰寿
4,5,10,ツーエムアロンソ,牡5,53,泉谷楓真,2:05.8,1.1/4,20.5,9,534(-4),[西] 本田優
5,3,6,インビジブルレイズ,牡7,56,富田暁,2:06.0,1.1/2,37.8,12,474(-2),[西] 吉村圭司
6,1,2,ゴーフォザサミット,牡6,56,杉原誠人,2:06.8,5,16.9,8,516(-2),[東] 藤沢和雄
7,4,7,ハッピーアワー,牡5,54,荻野極,2:06.8,クビ,84.3,16,446(-6),[西] 杉山佳明
8,7,13,トーセンスーリヤ,牡6,56,横山和生,2:07.4,3.1/2,4.1,1,484(-4),[東] 小野次郎
9,4,8,ロードマイウェイ,牡5,57,西村淳也,2:07.4,アタマ,6.8,3,476(0),[西] 杉山晴紀
10,2,3,ドリームソルジャー,牡7,54,丸田恭介,2:07.5,1/2,71.0,15,486(+6),[西] 渡辺薫彦
11,5,9,ウインイクシード,牡7,56,武藤雅,2:07.6,クビ,4.3,2,498(-2),[東] 鈴木伸尋
12,6,12,アドマイヤジャスタ,牡5,56,酒井学,2:07.6,ハナ,22.3,10,514(+4),[西] 須貝尚介
13,7,14,ヴァンケドミンゴ,牡5,56,津村明秀,2:07.9,1.3/4,8.2,4,476(+6),[西] 藤岡健一
14,8,15,マンオブスピリット,牡4,55,鮫島良太,2:07.9,ハナ,42.5,14,496(+8),[西] 斉藤崇史
15,8,16,ドゥオーモ,牡8,53,亀田温心,2:07.9,クビ,42.4,13,474(-2),[西] 野中賢二
16,6,11,ショウナンバルディ,牡5,54,鮫島克駿,2:08.4,3,12.4,6,456(+6),[西] 松下武士
